pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento
1958,9444,Dinheiro,9,,6581.57,ESTORNADO,2022-11-30
1959,9151,Boleto,1,,7366.13,ESTORNADO,2022-12-01
1960,690,Pixx,1,,9992.57,PAGO,2024-03-06
1961,1119,Cartão,7,Mastercard,11839.12,ESTORNADO,2024-10-01
1962,2753,PIX,2,,8324.42,PAGO,2023-03-30
1963,2984,Boleto,-1,,8764.07,ESTORNADO,2024-10-31
1964,1728,PIX,10,,10564.31,ESTORNADO,2022-04-11
1965,6918,PIX,9,,1854.29,PENDENTE,2022-06-04
1966,8185,PIX,5,,,ESTORNADO,2023-11-12
1967,8217,PIX,7,,12418.88,ESTORNADO,2022-03-25
1968,2321,Boleto,2,,4589.64,ESTORNADO,2024-12-28
1969,6656,Dinheiro,10,,1301.92,ESTORNADO,2023-08-25
1970,6150,Boleto,10,,13601.42,PAGO,06-10-2024
1971,5054,Cartão,5,American Express,12122.55,PENDENTE,2024-10-16
1972,4840,PIX,3,,962.32,PENDENTE,2024-03-10
1973,12,Boleto,,,12557.02,ESTORNADO,2024-01-08
1974,3731,Boleto,4,,11517.78,PAGO,2022-11-03
1975,2025,PIX,10,,1296.26,PAGO,2022-03-05
1976,8819,Dinheiro,,,3352.23,ESTORNADO,2022-11-01
1977,1881,Dinheiro,9,,2226.14,PAGO,2025-03-06
1978,5092,Cartão,7,American Express,5170.18,PENDENTE,2023-12-12
1979,6833,Cartão,12,American Express,4521.6,ESTORNADO,2023-10-22
1980,1913,PIX,8,,14550.56,ESTORNADO,2024-08-24
1981,4293,Dinheiro,7,,7102.77,PENDENTE,31/02/2025
1982,5135,Cartão,2,,10266.54,PAGO,2022-03-12
1983,11678,PIX,5,,11859.48,PENDENTE,2024-02-22
1984,11630,Dinheiro,5,,4082.89,PAGO,2023-07-21
1985,10052,Cartão,10,Hipercard,6493.4,ESTORNADO,2025-01-16
1986,9037,Dinheiro,11,,1050.91,ESTORNADO,2022-11-11
1987,4181,Cartão,8,American Express,0,PAGO,2023-10-21
1988,672,Dinheiro,1,,4361.77,PAGO,2024-08-23
1989,8133,Boleto,1,,6896.46,Estornado,2022-11-28
1990,9006,Cartão,2,,12984.53,PAGO,2024-09-11
1991,4286,Dinheiro,-5,,6411.39,ESTORNADO,2022-03-17
1992,6569,Dinheiro,1,,13313.92,ESTORNADO,2025-03-30
1993,9215,PIX,2,,14499.47,ESTORNADO,2024-08-15
1994,1448,Dinheiro,12,,304.28,ESTORNADO,2025-02-05
1995,6100,Boleto,3,,1117.31,PAGO,2022-12-30
1996,7557,Dinheiro,9,,R$500,PENDENTE,2023-03-27
1997,9100,PIX,9,,9792.31,PENDENTE,2024-01-15
1998,544,PIX,-5,,1248.32,ESTORNADO,2022-06-02
1999,9586,PIX,2,,57.99,ESTORNADO,2025-03-14
2000,5614,Dinheiro,4,,,PAGO,08-31-2022
2001,11043,Dinheiro,3,,6496.58,PAGO,2022-08-01
2002,5965,Boleto,0,,6670.09,PAGO,2024-10-19
2003,2997,Dinheiro,,,12261.0,ESTORNADO,2024-12-08
2004,9912,Dinheiro,4,,14127.62,ESTORNADO,2024-04-21
2005,8130,PIX,3,,5752.53,PAGO,2023-11-17
2006,6345,Dinheiro,10,,3904.06,ESTORNADO,2023-10-17
2007,2126,Boleto,-5,,11624.3,PAGO,2023-06-14
2008,443,Cartão,8,Elo,12074.85,pago,2024-04-05
2009,3057,PIX,4,,6118.08,PENDENTE,2023-07-17
2010,22,Dinheiro,-1,,2666.64,ESTORNADO,2023-02-26
2011,4774,Dinheiro,8,,4231.37,PENDENTE,2022-10-07
2012,3221,Dinheiro,5,,1689.66,ESTORNADO,2024-09-28
2013,7913,PIX,11,,13110.31,PENDENTE,2023-04-29
2014,356,Dinheiro,2,,3968.51,PAGO,2023-12-06
2015,3006,Dinheiro,1,,2802.23,PENDENTE,2025-01-14
2016,1962,Cartão,10,Hipercard,2751.35,ESTORNADO,2023-09-02
2017,11878,Cartão,4,Hipercard,,Pago,2024-01-15
2018,491,Dinheiro,5,,631.62,PAGO,2023-04-12
2019,5756,PIX ,4,,6504.24,PENDENTE,2024-07-14
2020,8292,Cartão,11,Mastercard,11792.41,PENDENTE,2023-07-02
2021,9025,Boleto,-5,,8822.6,PAGO,2022-04-21
2022,5925,Cartão,4,Visa,12504.41,ESTORNADO,2022-12-05
2023,11224,Dinheiro,6,,3985.76,PAGO,2023-03-03
2024,422,PIX,3,,R$500,ESTORNADO,2022-03-21
2025,10487,Cartão,-5,,4528.33,PAGO,2024-09-21
2026,3352,Cartão,5,,12468.79,PENDENTE,2024-11-21
2027,7154,Boleto,3,,8811.49,PAGO,2023-11-25
2028,3993,PIX,9,,1876.52,PENDENTE,2024-11-15
2029,9588,PIX,12,,12682.7,ESTORNADO,2024-04-25
2030,5917,Boleto,0,,9027.99,PAGO,2023-09-07
2031,7406,Dinheiro,8,,4087.21,ESTORNADO,2023-05-24
2032,7700,PIX,1,,7412.03,ESTORNADO,2023-06-28
2033,1729,Dinheiro,7,,2005.93,ESTORNADO,2024-07-11
2034,4318,PIX,7,,4530.87,PAGO ,2023-02-18
2035,8134,PIX,1,,5097.99,PENDENTE,2022-09-09
2036,9147,Cartão,,Hipercard,5607.72,ESTORNADO,2025-04-03
2037,8237,Dinheiro,12,,781.21,PAGO,2025-04-09
2038,6406,Dinheiro,1,,11680.98,ESTORNADO,2022-02-20
2039,548,Boleto,6,,,Pagoo,2023-05-02
2040,9350,Dinheiro,4,,7506.62,PAGO,2022-05-09
2041,3462,Boleto,5,,14289.82,PENDENTE,2022-01-17
2042,4899,PIX,3,,4423.31,ESTORNADO,2023-02-02
2043,2728,Dinheiro,10,,12310.06,PENDENTE,2025-03-06
2044,6360,Dinheiro,11,,1342.92,PENDENTE,2024-04-06
2045,2363,Cartão,10,,4201.65,PAGO,2024-03-06
2046,8510,PIX,2,,9926.1,ESTORNADO,2024-02-25
2047,2251,Cartão,1,Mastercard,3413.82,PAGO,2023-09-09
2048,8534,Boleto,8,,7531.62,PAGO,2024-02-01
2049,7543,Dinheiro,9,,10161.48,PAGO,2023-06-25
2050,6787,Cartão,3,Hipercard,7014.04,PENDENTE,2024-11-10
2051,10668,Dinheiro,12,,1514.28,PENDENTE,2024-04-17
2052,10180,Cartão,4,Elo,4762.65,ESTORNADO,2024-05-16
2053,10572,Cartão,8,,10080.84,ESTORNADO,2022-06-08
2054,8046,PIX,1,,5467.18,PAGO,2022-02-12
2055,2175,Dinheiro,1,,,PENDENTE,2022-01-13
2056,11539,Boleto,2,,3327.96,PENDENTE,2023-02-16
2057,1807,Boleto,8,,3603.32,PAGO,2022-03-30
2058,3298,Dinheiro,2,,13566.84,PENDENTE,2022-04-21
2059,6639,PIX ,,,880.5,PENDENTE,31/02/2025
2060,1246,PIX,3,,1266.77,ESTORNADO,2023-04-16
2061,3791,PIX,11,,12978.28,PENDENTE,2023-08-31
2062,1774,Cartão,,Hipercard,2235.63,PAGO,2022-03-12
2063,1062,Boleto,12,,4585.63,ESTORNADO,2023-02-20
2064,107,Boleto,,,10635.85,PENDENTE,2024-07-12
2065,541,boleto,2,,11798.62,PAGO,2023-04-04
2066,9264,Dinheiro,2,,6747.23,,2025-02-26
2067,1134,PIX,11,,5220.48,PENDENTE,2023-08-12
2068,458,Boleto,12,,4513.66,PENDENTE,2024-01-25
2069,8151,,6,,120.46,PENDENTE,2022-11-24
2070,2109,Dinheiro,12,,12289.85,,2022-01-07
2071,1115,boleto,10,,72.25,ESTORNADO,2024-12-08
2072,8044,Dinheiro,1,,1287.71,ESTORNADO,2024-04-01
2073,462,Dinheiro,8,,3050.16,PENDENTE,2022-09-04
2074,6036,Dinheiro,4,,12835.13,ESTORNADO,2023-06-29
2075,8601,Dinheiro,11,,7103.8,PENDENTE,2023-05-04
2076,5458,Boleto,4,,8064.96,PENDENTE,2024-02-18
2077,6977,PIX,3,,,PENDENTE,2023-05-18
2078,7838,Cartão,1,American Express,4827.63,PENDENTE,99/99/9999
2079,4535,Dinheiro,5,,7211.22,PAGO,2022-12-05
2080,2252,Cartão,-1,American Express,6618.63,PENDENTE,2022-04-24
2081,7903,Dinheiro,12,,7248.09,ESTORNADO,2022/06/06
2082,8110,Boleto,1,,12858.59,PAGO,2023-12-23
2083,3055,Boleto,4,,3008.02,PAGO,2023-07-12
2084,10299,Boleto,5,,12031.94,PAGO,2022-08-23
2085,23,PIX,9,,11999.45,ESTORNADO,2024-07-07
2086,10183,Cartão,9,,4614.16,ESTORNADO,2024-04-23
2087,2644,Dinheiro,-1,,4542.28,PENDENTE,2022-12-14
2088,4096,Boleto,1,,7363.07,Pendente,2024-08-25
2089,11184,Dinheiro,1,,11945.67,PAGO,12-30-2022
2090,11054,,11,,1618.28,PENDENTE,2022-09-07
2091,3229,Dinheiro,7,,5407.65,PAGO,2022-08-27
2092,1621,Boleto,12,,7112.19,PAGO,2022-07-30
2093,10173,Boleto,9,,1711.29,PAGO,2023-08-06
2094,6754,Pixx,3,,-500,PAGO,2024-10-27
2095,8530,Dinheiro,7,,5472.53,PENDENTE,2022-07-28
2096,5115,Boleto,12,,9596.18,PAGO,2022-10-09
2097,5887,Dinheiro,9,,0,PAGO,2022-12-23
2098,7809,PIX,11,,3655.59,PAGO,2022-03-22
2099,7768,Dinheiro,1,,4677.83,PAGO,2024-03-20
2100,4955,Pixx,9,,,PENDENTE,2022-03-15
2101,6069,PIX,1,,10325.08,ESTORNADO,2022-05-13
2102,8714,Cartão,10,,2684.67,PENDENTE,2022-12-13
2103,8377,Cartão,7,,9728.6,Estornado,2023-04-21
2104,7482,pix,2,Elo,7825.54,ESTORNADO,2023-10-02
2105,935,Boleto,1,,12230.13,ESTORNADO,2024-03-29
2106,5678,,7,,7578.44,ESTORNADO,2025-02-05
2107,5882,Boleto,12,,2586.3,PAGO ,2024-04-26
2108,5807,PIX,12,,10565.91,PAGO,2023-12-30
2109,161,Boleto,12,,475.97,PAGO,2024-08-12
2110,648,Cartão,11,American Express,2603.89,ESTORNADO,2023-04-17
2111,5034,Dinheiro,12,,10236.22,ESTORNADO,2024-10-16
2112,3563,PIX,,,4601.08,PAGO,2023-11-16
2113,9527,Boleto,11,,mil,PAGO,2022-04-02
2114,8206,Cartão,5,Visa,1155.52,PENDENTE,2023-01-28
2115,1053,Boleto,-1,,9106.6,PENDENTE,2022-09-23
2116,6740,pix,2,,13064.41,PAGO,2025-03-15
2117,776,Dinheiro,3,,10275.8,PAGO,2022-06-07
2118,9829,Dinheiro,12,,8314.81,PENDENTE,2023-03-13
2119,11038,Cartão,-5,Mastercard,6857.94,ESTORNADO,2022-06-23
2120,11970,Cartão,5,,1719.77,ESTORNADO,2023-12-14
2121,5227,Boleto,10,,2906.73,ESTORNADO,2023-01-27
2122,9561,Cartão,8,Elo,1235.63,ESTORNADO,2024-08-16
2123,1224,Boleto,4,,6890.37,ESTORNADO,2023-08-02
2124,591,Dinheiro,9,,10628.93,ESTORNADO,2022-10-05
2125,1735,boleto,12,,599.71,PAGO,2022-08-05
2126,6014,Cartao,9,,10398.9,PENDENTE,2022-11-02
2127,2066,Boleto,5,,12359.41,PENDENTE,2022-01-29
2128,2573,Boleto,8,,11652.84,ESTORNADO,2025-03-05
2129,7912,Boleto,-1,,12173.06,ESTORNADO,2024-10-21
2130,9395,boleto,5,Mastercard,6071.07,ESTORNADO,2023-08-14
2131,4055,PIX,5,,13836.46,ESTORNADO,2023-05-19
2132,7542,Boleto,4,,R$500,PAGO,2022-11-14
2133,1197,Boleto,-1,,-500,PAGO,2022-04-19
2134,5907,Cartão,3,Elo,1149.3,ESTORNADO,2023-02-14
2135,2230,Boleto,7,,1816.39,PENDENTE,2022-06-24
2136,5398,Boleto,4,,6590.05,PENDENTE,2023-09-29
2137,2998,Cartão,3,Elo,2938.91,ESTORNADO,2022-12-18
2138,11019,Boleto,1,,13892.34,PENDENTE,2023-06-15
2139,4829,Cartão,6,,2728.89,ESTORNADO,2023-09-19
2140,867,PIX,7,,150.46,ESTORNADO,2023-04-12
2141,10207,Boleto,-5,,0,ESTORNADO,31/02/2025
2142,991,Cartão,3,Elo,12639.26,ESTORNADO,2023-08-31
2143,6460,PIX,4,,1992.81,PAGO,2023-07-02
2144,7536,Boleto,3,,10291.47,PAGO,2023-12-27
2145,5801,Dinheiro,12,,7615.97,PAGO,2022-08-07
2146,2175,Cartão,11,Mastercard,4212.3,PAGO,2023-07-09
2147,4535,PIX,5,,10931.45,PENDENTE,2022-10-06
2148,2151,Cartão,1,Elo,7162.88,ESTORNADO,2024-05-10
2149,4472,Cartão,4,,9381.75,PENDENTE,2024-12-01
2150,9961,Pixx,doze,,8685.45,pago,2024-12-04
2151,9327,Dinheiro,6,,3264.31,PENDENTE,2025-02-12
2152,497,Boleto,1,,7155.12,PAGO,2022-06-25
2153,8474,Boleto,1,,13407.98,PAGO,2022-01-01
2154,7735,Cartão,3,,432.24,ESTORNADO,2023-10-25
2155,620,Cartão,4,American Express,3161.38,PENDENTE,2023-02-09
2156,226,PIX,-5,,12958.59,ESTORNADO,2024-05-16
2157,5728,PIX ,6,,5123.31,ESTORNADO,2023-05-24
2158,4773,Dinheiro,3,,6690.79,ESTORNADO,2025-02-07
2159,5308,PIX,11,,14317.37,PENDENTE,2023-08-10
2160,6188,Dinheiro,5,,14530.41,PENDENTE,2022-06-04
2161,1410,PIX,7,,9691.53,PENDENTE,2023-10-12
2162,7745,PIX,2,,14505.89,PENDENTE,2023-05-21
2163,7186,PIX,5,,,PENDENTE,2024-06-03
2164,9659,Cartão,1,,12508.52,PAGO,2024-09-17
2165,1186,Cartão,4,Elo,92.8,ESTORNADO,2024-03-06
2166,114,PIX,6,,13754.76,ESTORNADO,2023-05-19
2167,6647,Boleto,11,,2851.94,ESTORNADO,2022-02-26
2168,713,Dinheiro,1,,392.91,Pago,2024-09-26
2169,4649,Cartão,7,,8406.09,PAGO,2024-01-03
2170,8025,Boleto,1,,11091.02,PENDENTE,2024-09-28
2171,3832,PIX,5,,1650.23,ESTORNADO,2025-04-13
2172,8588,Cartão,2,,4724.37,PAGO,2023-06-14
2173,5753,Dinheiro,8,,13856.44,PENDENTE,2024-05-05
2174,3780,PIX,2,,6040.0,ESTORNADO,2024-08-28
2175,6306,Dinheiro,5,,7220.26,PENDENTE,2023-10-19
2176,1157,Dinheiro,6,,949.11,ESTORNADO,99/99/9999
2177,5928,PIX,7,,13358.36,PAGO,2024-04-29
2178,7075,pix,,Visa,580.6,PAGO,2022-06-11
2179,1836,Boleto,11,,341.35,PENDENTE,12-05-2023
2180,6752,Dinheiro,5,,5209.7,ESTORNADO,2023-05-10
2181,6512,Dinheiro,10,,6491.75,PAGO,2024-12-29
2182,5358,Dinheiro,1,,10393.66,ESTORNADO,2022-12-11
2183,6445,Boleto,3,,6485.58,PENDENTE,2022-01-09
2184,8102,PIX,10,,11389.85,ESTORNADO,2022-09-21
2185,5986,PIX,,,641.16,PENDENTE,2024-03-11
2186,6686,Cartão,11,Mastercard,11884.02,ESTORNADO,2022-07-07
2187,238,Cartão,1,Elo,9655.21,PENDENTE,2024-12-19
2188,5678,PIX,8,,,PAGO,2022-10-14
2189,65,Boleto,4,,1308.86,ESTORNADO,2024-09-28
2190,3615,Dinheiro,7,,5331.89,PENDENTE,2024-08-16
2191,2945,Dinheiro,7,,6431.3,PENDENTE,2022-05-22
2192,1610,Pix,5,,12460.99,PAGO,2023-08-13
2193,7753,Cartão,4,Visa,mil,ESTORNADO,2023-12-11
2194,9296,Boleto,6,,,PAGO,2024-03-12
2195,5329,PIX,1,,77.75,PENDENTE,2024-05-06
2196,4144,Cartão,3,Visa,10356.47,ESTORNADO,2024-08-03
2197,11876,Dinheiro,9,,4807.72,Pago,2023-03-10
2198,2303,Boleto,9,,10968.65,PENDENTE,2024-08-05
2199,3954,Boleto,5,,12055.31,ESTORNADO,2023-08-07
2200,1066,Boleto,5,,11233.5,ESTORNADO,2024-10-20
2201,6335,Boleto,-1,,12258.85,PENDENTE,2023-07-12
2202,2289,PIX,1,,8468.03,PAGO,2022-09-25
2203,6497,Dinheiro,,,4109.78,Pago,2025-02-19
2204,265,Cartão,6,,9582.85,PAGO,2023-09-18
2205,2181,,1,,6923.76,PENDENTE,31/02/2025
2206,8287,Cartão,5,,4565.66,PENDENTE,2023-03-07
2207,8284,Cartão,11,Visa,11156.18,ESTORNADO,2025-03-04
2208,2398,Cartão,3,Mastercard,4924.37,ESTORNADO,2024-08-27
2209,4432,Dinheiro,3,,2902.71,ESTORNADO,2024-03-02
2210,790,Dinheiro,9,,5949.92,ESTORNADO,2023-06-06
2211,4028,Boleto,2,,7811.72,PENDENTE,2022-07-27
2212,8921,PIX,-1,,5937.73,ESTORNADO,2023-05-23
2213,9993,Pixx,2,,11642.92,PAGO,2022-07-23
2214,3544,PIX,,,3650.64,PENDENTE,2024-05-23
2215,573,PIX,3,,9343.93,ESTORNADO,29/01/2022
2216,1724,PIX,8,,5655.75,PENDENTE,2024-09-12
2217,1192,Boleto,5,,,PENDENTE,2022-03-09
2218,873,PIX,10,,3576.48,ESTORNADO,2022-08-20
2219,207,PIX,6,,12919.59,ESTORNADO,2024-01-10
2220,704,Cartão,2,Hipercard,3319.23,PAGO,2022-02-24
2221,1368,Dinheiro,8,,,PAGO,2023-11-14
2222,6505,,3,,6496.01,PAGO,2023-08-03
2223,196,PIX ,-5,,1182.5,PAGO ,2024-09-29
2224,10015,Dinheiro,9,,3772.54,PENDENTE,2023-11-27
2225,3806,Boleto,6,,10773.93,PAGO,99/99/9999
2226,10396,Cartão,1,,5427.88,PAGO,2024/01/16
2227,680,Dinheiro,6,,981.96,Pago,2023-12-22
2228,7208,Dinheiro,9,,,PAGO,2025-01-17
2229,4038,PIX,10,,955.36,PAGO,2024-05-02
2230,9576,Pix,3,,4034.26,PENDENTE,2024-08-13
2231,658,Cartão,3,Visa,9988.9,ESTORNADO,2023-01-24
2232,972,Boleto,11,,8829.08,ESTORNADO,2022-12-18
2233,3116,Cartão,11,Hipercard,10876.81,Pendente,2024-05-17
2234,9936,Boleto,7,,4307.0,PENDENTE,2023-05-07
2235,9062,Dinheiro,11,,,PAGO,20/11/2022
2236,6735,Dinheiro,4,,3702.73,PAGO,2024-05-01
2237,2808,Dinheiro,3,,13305.68,PAGO,2023-02-21
2238,4760,Cartão,2,Elo,1180.89,PENDENTE,2025-02-09
2239,4904,Cartão,,Mastercard,11528.77,PENDENTE,2022-12-22
2240,6348,Boleto,3,,8807.8,ESTORNADO,2025-03-13
2241,5901,Cartão,1,Visa,936.11,PENDENTE,31/02/2025
2242,11031,Cartão,5,Visa,4877.74,PAGO,2024-02-26
2243,5056,Cartão,doze,Visa,,ESTORNADO,2024-04-26
2244,7306,Boleto,10,,1554.55,PAGO,2024-06-15
2245,11490,PIX,2,,R$500,PAGO,2025-01-13
2246,8380,Cartão,11,Visa,,PAGO,2024-03-20
2247,9905,Dinheiro,9,,,PAGO,2024-09-27
2248,8737,Dinheiro,2,,10781.68,PENDENTE,2024-08-21
2249,3496,PIX ,12,,11478.01,ESTORNADO,2024-03-09
2250,260,Dinheiro,5,,10803.96,PAGO,03-12-2025
2251,5587,Dinheiro,12,,400.74,PAGO,2023-09-22
2252,6436,PIX,8,,4913.27,PAGO,2022-08-01
2253,2141,Boleto,6,,8744.77,PAGO,2024-07-17
2254,9679,Boleto,1,,12347.89,ESTORNADO,2023-12-24
2255,2535,Boleto,2,,mil,PENDENTE,2022-12-25
2256,9218,Dinheiro,6,,13163.01,PAGO,2023-11-27
2257,7171,PIX,1,,8412.85,PAGO,2025-01-17
2258,3305,Dinheiro,7,,10587.38,PENDENTE,2022-02-15
2259,4032,Cartão,5,Visa,13279.46,PAGO,2023-01-22
2260,8317,PIX,5,,0,ESTORNADO,2024-10-30
2261,4783,Boleto,2,,7946.53,PENDENTE,2024-08-23
2262,8853,PIX,12,,2392.02,PAGO,2023-05-07
2263,5605,Dinheiro,7,,4681.06,PENDENTE,2023-02-18
2264,1820,PIX,1,,,ESTORNADO,2022-06-18
2265,1145,Boleto,11,,7809.92,PENDENTE,2022-08-06
2266,2021,Boleto,5,,12228.2,PENDENTE,2022-10-06
2267,11161,Dinheiro,4,,836.89,ESTORNADO,2024-01-10
2268,3380,Dinheiro,8,,11530.79,PAGO,2023-09-07
2269,5870,PIX,7,,10186.9,PENDENTE,2023-10-21
2270,9572,PIX,1,,3882.26,PENDENTE,2022-01-20
2271,8227,Dinheiro,8,,8994.76,PENDENTE,2022-10-21
2272,11416,PIX,doze,,1940.06,Estornado,2022-03-29
2273,1735,Dinheiro,2,,3338.97,PENDENTE,2022-12-30
2274,4729,Cartão,12,Mastercard,7552.51,ESTORNADO,2022-04-17
2275,6411,PIX,6,,5391.44,PENDENTE,2022-03-30
2276,6891,Cartão,7,Visa,3778.24,ESTORNADO,2024-04-30
2277,3070,Cartão,5,American Express,13596.36,PAGO,2024-07-12
2278,5111,Dinheiro,10,,7301.54,PENDENTE,2023-12-13
2279,835,Boleto,12,,R$500,ESTORNADO,2024-04-10
2280,164,PIX,8,,5868.99,PAGO,2023-04-09
2281,73,Dinheiro,3,,2623.18,PAGO,2024-12-02
2282,1064,PIX,5,,0,ESTORNADO,2024-02-20
2283,5323,Cartão,11,Hipercard,10874.92,PENDENTE,2024-05-29
2284,9547,Boleto,9,,9999.62,PENDENTE,2022-12-02
2285,1288,Dinheiro,8,,11931.63,PAGO,2023-05-20
2286,5348,Boleto,6,,172.36,PAGO,2023-12-08
2287,3243,PIX,11,,3029.02,ESTORNADO,2022-04-08
2288,4089,Cartao,6,,6054.07,PENDENTE,2022-05-28
2289,2622,pix,9,Visa,7551.72,PAGO,2022-06-23
2290,5768,Dinheiro,7,,12590.39,PAGO,2025-02-28
2291,389,Cartão,10,American Express,4587.72,PENDENTE,2024-04-18
2292,1259,Cartao,9,Elo,8050.12,PENDENTE,2023-12-11
2293,7268,Cartão,,,14192.42,ESTORNADO,2022-08-28
2294,4666,PIX,3,,,,10-06-2022
2295,477,pix,11,American Express,10685.1,ESTORNADO,2022-12-02
2296,3267,Dinheiro,4,,-500,PENDENTE,2023-10-30
2297,4703,Cartão,10,Visa,,PAGO ,2023-12-01
2298,6975,Dinheiro,12,,14504.47,pago,2022-12-27
2299,6875,Cartão,6,American Express,4096.39,PENDENTE,2023-10-09
2300,7649,PIX,1,,403.12,ESTORNADO,2023-04-20
2301,8129,Boleto,,,12671.35,ESTORNADO,10-16-2024
2302,2351,PIX,4,,14386.67,PENDENTE,2025-04-08
2303,3217,Boleto,10,,0,ESTORNADO,2022-03-16
2304,3740,Cartão,4,Hipercard,8376.17,ESTORNADO,2025-03-28
2305,1164,Cartão,,American Express,270.09,PAGO,2022-07-24
2306,6676,Cartão,3,,10364.9,Pagoo,2022-01-10
2307,5706,Boleto,9,,1216.08,PENDENTE,2024-07-15
2308,9715,Cartão,-1,American Express,0,ESTORNADO,99/99/9999
2309,10897,Cartão,11,Hipercard,12542.69,PAGO,2022-12-25
2310,5597,Dinheiro,2,,2856.36,PENDENTE,2022-12-30
2311,4923,Boleto,11,,,ESTORNADO,2024-12-02
2312,1708,PIX,2,,4733.82,PENDENTE,2022-03-17
2313,988,Dinheiro,,,158.5,ESTORNADO,2024-11-08
2314,846,Cartão,11,Elo,4501.94,ESTORNADO,2022-10-11
2315,5260,Dinheiro,1,,,PENDENTE,2022-12-07
2316,2382,Dinheiro,2,,5675.49,ESTORNADO,2024-05-05
2317,2947,Cartão,11,,7051.51,PAGO,2025-03-14
2318,3101,PIX,,,2342.15,ESTORNADO,2024-03-13
2319,3943,Boleto,,,1440.0,ESTORNADO,2022-06-25
2320,59,PIX,,,5220.4,PAGO,2024-07-03
2321,8957,Dinheiro,6,,6656.57,PENDENTE,2025-01-03
2322,4787,Cartão,5,,6585.04,pago,2023-08-16
2323,11135,Dinheiro,,,1188.95,PAGO,2023-03-01
2324,6640,Boleto,10,,755.54,PENDENTE,2022-03-12
2325,1557,PIX,12,,14262.23,PAGO,2022-05-29
2326,44,Boleto,0,,9237.51,PENDENTE,2024-04-29
2327,986,Cartão,7,Hipercard,13367.33,PENDENTE,2024-02-17
2328,2198,Boleto,5,,1107.42,PAGO,2022-06-05
2329,918,Cartão,,American Express,4121.61,Pago,2024-08-08
2330,8452,Boleto,1,,2550.58,ESTORNADO,2023-04-01
2331,2000,Dinheiro,,,3835.77,ESTORNADO,2022-12-31
2332,2948,PIX,6,,11796.35,PAGO,2022-11-20
2333,7047,Cartão,6,Visa,14473.61,PENDENTE,2022-04-21
2334,2766,Boleto,,,11133.2,PAGO,2023-04-21
2335,6439,Boleto,5,,3173.09,pago,2022-07-16
2336,6742,pix,3,American Express,8869.93,PAGO,2022-02-26
2337,10107,Cartão,4,Visa,7010.03,PAGO,2024-09-19
2338,162,PIX,4,,10656.18,PENDENTE,2024-09-07
2339,4557,Dinheiro,7,,5668.02,PAGO,2025-02-17
2340,26,Cartão,7,American Express,7761.03,PAGO,2025-04-04
2341,5981,PIX,7,,292.85,PENDENTE,2022-07-22
2342,6560,Dinheiro,-5,,1061.07,PENDENTE,2024-11-21
2343,3608,PIX,4,,14345.65,Estornado,2025-02-18
2344,3879,Boleto,12,,12978.84,PAGO,2024-07-09
2345,606,PIX ,10,,14292.41,PAGO,2024-02-28
2346,514,Cartão,11,Hipercard,3777.25,PENDENTE,2023-08-24
2347,11753,Boleto,7,,9380.99,PENDENTE,2022-05-20
2348,6953,PIX,7,,4817.71,PENDENTE,2024-05-09
2349,1809,Cartão,7,,4928.82,PENDENTE,2025-02-25
2350,8750,Boleto,11,,2485.78,ESTORNADO,2024-01-24
2351,3718,PIX,12,,11926.12,PAGO,2023-06-08
2352,1565,Boleto,12,,4595.28,pago,2024-05-15
2353,662,Dinheiro,10,,7304.28,ESTORNADO,2023-02-27
2354,4238,Dinheiro,10,,12346.04,ESTORNADO,2023-10-21
2355,7297,Boleto,0,,13522.01,PENDENTE,2022-04-23
2356,11301,Dinheiro,2,,8382.51,Pago,01/05/2022
2357,3293,PIX,7,,10237.52,PENDENTE,2024-08-17
2358,7045,Cartão,12,Hipercard,14363.13,PAGO,2023-03-08
2359,1650,Dinheiro,12,,R$500,PENDENTE,2023-04-21
2360,5220,PIX ,7,,4105.18,PENDENTE,2024-06-11
2361,11666,PIX,6,,10656.24,,2022-10-04
2362,909,Pix,7,,6597.01,PENDENTE,2025-03-03
2363,5488,,,,2516.63,ESTORNADO,2023-11-13
2364,3061,PIX,4,,,PENDENTE,2024-01-19
2365,138,Boleto,3,,9350.96,PENDENTE,2025-04-08
2366,8949,Dinheiro,11,,2616.56,Estornado,2022-06-28
2367,9624,Dinheiro,12,,14282.78,PAGO,2023-05-30
2368,5477,PIX,11,,1010.74,PENDENTE,2024-06-02
2369,4068,Cartão,,Elo,1930.05,ESTORNADO,2025-04-08
2370,1185,Boleto,1,,11620.42,ESTORNADO,2022-09-02
2371,10030,PIX,,,11316.06,ESTORNADO,06/11/2024
2372,4388,boleto,4,,3265.12,ESTORNADO,2023-11-30
2373,8491,Dinheiro,10,,8862.68,ESTORNADO,2022-06-03
2374,4762,Dinheiro,8,,12445.31,PENDENTE,2024-07-25
2375,4383,Boleto,10,,13523.78,ESTORNADO,2024-06-05
2376,5800,Dinheiro,12,,13524.57,PAGO,2022-04-28
2377,8214,Dinheiro,5,,9745.69,PENDENTE,2022-09-18
2378,377,Dinheiro,3,,14898.4,ESTORNADO,2024-01-14
2379,5253,Dinheiro,2,,7569.7,pago,2022-10-16
2380,7764,,10,,8194.97,ESTORNADO,2022-10-18
2381,7137,Cartão,3,Mastercard,3615.09,ESTORNADO,2023-12-07
