pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido
2694,658,850,2,9617.87,0.13,68.82,16803.91,ENVIADO,2023-04-28
2695,552,88,-1,1790.07,0.2,,5823.8,ENVIADO,2022-04-09
2696,752,1051,5,8984.41,0.02,58.6,44082.21,PAGO,2022-05-29
2697,703,165,7,11848.3,0.16,17.61,69685.61,CANCELADO,2023-09-24
2698,440,918,7,13068.88,0.12,24.4,80528.7,PAGO,2025-02-14
2699,351,1320,9,11165.68,0.1,31.5,90473.51,ENVIADO,2022-12-28
2700,7,35,4,899.62,0.03,19.03,3509.56,CANCELADO,2023-09-15
2701,480,430,5,9686.11,0.03,47.87,47025.5,PAGO,2022-01-21
2702,882,830,7,3501.43,0.08,97.19,22646.4,CANCELADO,2022-12-05
2703,177,241,10,9887.64,0.11,61.9,88061.9,CANCELADO,2023-11-26
2704,617,284,2,10089.56,0.11,146.37,18105.79,PENDENTE,2024-08-21
2705,517,777,4,9154.71,0.07,74.8,34130.32,PENDENTE,2022-07-16
2706,583,358,8,11878.19,0.27,,69424.26,CANCELADO,2023-10-30
2707,1440,915,5,11733.25,0.05,134.92,55867.86,PENDENTE,2025-03-26
2708,751,768,8,369.0,0.13,,2683.61,PAGO ,2025-01-07
2709,693,140,7,2171.21,0.06,108.94,14395.5,ENVIADO,2022-02-20
2710,221,856,5,11509.32,0.25,132.42,43292.37,ENVIADO,2023-03-10
2711,92,243,8,14814.24,0.18,76.16,97257.57,PAGO,2022-12-27
2712,671,802,4,14767.08,0.26,64.65,43775.21,CANCELADO,2023-08-14
2713,1494,642,6,13902.89,0.05,33.66,79280.13,PENDENTE,2025-03-04
2714,396,125,4,7776.75,0.13,88.26,27151.35,CANCELADO,31/02/2025
2715,1075,870,9,3011.22,,96.29,21235.05,CANCELADO,2024-10-11
2716,109,769,1,3697.09,0.2,98.76,3056.43,ENVIADO,09-07-2023
2717,327,173,9,7939.9,0.18,104.52,58700.98,PAGO,11/12/2024
2718,472,1400,5,8945.67,0.05,144.24,42636.17,CANCELADO,2023-06-19
2719,279,215,8,2032.27,0.03,37.78,15808.2,PENDENTE,2022-05-29
2720,78,701,9,841.23,0.09,81.75,6971.42,ENVIADO,2024-11-15
2721,1270,181,2,8338.75,0.17,144.51,13986.83,PENDENTE,2022-08-03
2722,988,396,6,9294.38,0.13,64.27,48580.93,PAGO,2023-09-24
2723,251,1163,3,7419.07,0.09,,20340.28,ENVIADO,2023-12-06
2724,465,172,7,1359.67,0.27,24.41,-500,CANCELADO,2022-05-12
2725,889,653,0,2358.39,0.16,12.52,5955.66,CANCELADO,2022/01/11
2726,1239,631,7,1253.83,0.21,124.23,7057.91,ENVIADO,2025-03-16
2727,8,445,dez,10354.61,0.27,59.12,30294.58,PAGO ,2025-03-26
2728,1374,123,8,3678.92,0.26,60.85,21840.06,PAGO,2022-11-03
2729,1,490,5,1418.58,,57.32,5376.99,CANCELADO,2024-09-11
2730,1408,620,2,8828.9,0.26,12.72,13079.49,CANCELADO,2024-05-31
2731,1296,125,5,5882.1,0.0,126.25,29536.75,CANCELADO,2024-03-06
2732,295,1110,3,898.64,0.15,116.79,2408.32,PAGO,2024-04-11
2733,864,609,2,12777.62,0.23,14.53,19692.06,CANCELADO,2022-02-12
2734,97,907,7,9719.6,0.2,104.31,54534.07,ENVIADO,04/12/2022
2735,264,866,9,14686.61,0.02,14.18,129550.08,PENDENTE,2024-08-18
2736,929,597,8,14066.18,0.1,,101295.52,PAGO,2024-05-23
2737,359,313,8,2953.07,0.09,137.58,21635.93,Cancelado,2022-02-20
2738,963,164,5,4864.56,0.19,,19727.77,ENVIADO,2022-05-02
2739,14,172,3,5457.82,0.1,137.13,14873.24,PAGO,2025-03-25
2740,949,71,8,5562.24,0.2,23.47,35621.81,ENVIADO,2023-01-20
2741,1470,774,10,11148.57,0.19,136.53,90439.95,CANCELADO,2024-06-07
2742,140,832,1,11725.99,0.28,49.88,8492.59,PENDENTE,2023-11-09
2743,569,268,6,888.37,0.2,100.83,4365.01,ENVIADO,2022-02-01
2744,593,906,3,7729.33,0.04,30.2,22290.67,CANCELADO,10-16-2022
2745,962,948,9,11423.27,0.1,,92617.51,PENDENTE,2022-03-29
2746,347,200,1,14561.96,0.15,134.54,12512.21,ENVIADO,2024-08-30
2747,412,607,3,10446.87,0.26,91.43,23283.48,PAGO ,2024-09-20
2748,934,778,5,5238.28,0.21,13.43,20704.64,PENDENTE,2025-02-05
2749,252,120,6,11181.76,0.11,79.35,59789.95,ENVIADO,2023-03-24
2750,271,1342,4,7345.63,0.01,104.69,29193.38,PAGO,06-28-2023
2751,316,196,1,13393.89,0.12,101.26,11887.88,ENVIADO,2022-03-10
2752,830,739,2,8753.54,0.14,11.04,15067.13,PENDENTE,12-29-2024
2753,994,78,9,14929.59,0.06,20.51,126324.84,PAGO,2023-08-11
2754,948,919,3,397.08,0.06,74.58,1194.35,CANCELADO,2024-05-05
2755,463,925,4,981.88,0.03,,3875.19,CANCELADO,2023-04-03
2756,47,128,5,8214.18,0.11,80.99,36634.09,CANCELADO,2022-05-21
2757,636,39,3,4233.9,0.28,122.9,0,ENVIADO,2023-03-22
2758,445,855,4,1191.32,0.17,106.54,4061.72,PAGO,2023-09-18
2759,666,235,1,11647.94,0.19,120.2,9555.03,ENVIADO,2023-02-09
2760,998,417,9,12152.16,0.06,42.74,102850.01,PAGO,2024-01-16
2761,1090,675,10,2797.34,0.21,84.89,-500,ENVIADO,2024-12-03
2762,14,159,9,7406.89,0.18,12.01,54674.86,,2022-06-30
2763,550,77,3,7975.66,0.2,72.19,19213.77,PENDENTE,2023-01-12
2764,662,978,9,1464.16,0.13,58.77,11523.14,PENDENTE,2022-03-29
2765,648,308,9,6226.57,0.26,21.97,41490.93,ENVIADO,2024-10-17
2766,67,696,10,4205.99,0.15,149.3,35900.21,PENDENTE,2022-03-18
2767,207,776,7,1939.84,0.16,53.06,11459.32,pago,2022-09-24
2768,471,993,7,399.5,0.12,116.13,0,ENVIADO,2024-01-07
2769,299,77,7,8913.08,0.08,40.7,57440.94,PAGO,2024-11-04
2770,227,351,8,6804.24,0.21,134.49,43137.29,PENDENTE,2024-06-19
2771,555,1067,10,13561.5,0.06,96.73,127574.83,PAGO,2022-11-15
2772,491,832,9,2612.41,0.1,144.34,21304.86,ENVIADO,2023-03-03
2773,604,1110,1,3357.45,0.24,149.0,2700.66,PAGO,2024-11-15
2774,327,327,2,247.39,0.12,129.45,mil,PENDENTE,2022-06-13
2775,638,312,dez,2513.69,0.14,61.4,2223.17,ENVIADO,2023-03-11
2776,569,73,1,10288.58,0.2,103.75,8334.61,CANCELADO,31/02/2025
2777,7,798,1,11200.59,0.28,125.93,R$500,PAGO,2022-12-03
2778,711,384,7,9020.38,0.21,22.8,49905.5,CANCELADO,2024-07-27
2779,812,371,5,5910.12,0.01,87.92,29343.01,CANCELADO,2024-06-10
2780,387,744,1,8210.09,0.23,141.22,6462.99,PAGO,2023-01-31
2781,229,961,5,7906.11,0.08,24.74,36392.85,PENDENTE,2023-03-03
2782,616,663,5,4428.71,0.28,19.82,15963.18,PAGO,2022-03-25
2783,351,411,7,11728.99,0.26,87.98,60844.15,PENDENTE,2024-06-24
2784,663,698,6,1655.2,0.24,49.87,7597.58,PENDENTE,2022-09-21
2785,136,278,10,5757.8,0.07,21.14,53568.68,CANCELADO,2023-11-17
2786,25,945,3,8080.64,0.19,106.28,19742.24,CANCELADO,2022-09-05
2787,398,397,8,4057.65,0.16,69.7,27337.11,PAGO,2023-09-01
2788,710,1145,6,8769.6,0.22,135.88,41177.61,CANCELADO,2023-09-07
2789,744,155,8,8419.59,0.02,94.22,66103.81,PENDENTE,2022-09-11
2790,391,1161,1,3603.72,0.16,147.42,3174.54,CANCELADO,2024-12-31
2791,471,1,8,5386.26,0.03,90.6,41887.98,ENVIADO,2023-09-16
2792,1207,404,4,1398.02,0.29,118.88,4089.26,pago,2023-04-09
2793,402,213,9,1808.31,0.0,37.7,16312.49,ENVIADO,2024-03-23
2794,845,284,10,7307.94,0.01,53.79,72402.4,PAGO,2022-09-28
2795,1091,390,3,744.98,0.16,14.4,1891.75,Pago,2022-11-30
2796,364,253,7,4833.76,0.09,59.69,-500,CANCELADO,2022-09-30
2797,15,973,5,13387.28,0.04,53.86,64312.8,PAGO,2022-12-24
2798,834,940,10,11146.58,0.06,,104821.66,CANCELADO,2023-10-19
2799,987,388,2,6224.25,0.25,103.59,9439.97,PAGO,2023/03/14
2800,65,652,8,13318.41,0.2,99.38,85337.2,ENVIADO,2022-05-11
2801,675,820,1,3321.31,0.23,49.26,2606.67,PENDENTE,2024-11-10
2802,118,915,5,10201.12,0.25,147.49,38401.69,ENVIADO,2022-01-05
2803,524,87,4,11736.92,0.3,49.72,32913.1,CANCELADO,2022-06-30
2804,753,325,1,5627.07,0.26,133.86,4297.89,PAGO,99/99/9999
2805,24,678,7,1647.57,0.19,119.52,9461.24,CANCELADO,2024-12-31
2806,317,1165,10,11742.93,0.08,126.75,,PENDENTE,2022-08-09
2807,957,948,1,14338.45,0.17,44.01,-500,PENDENTE,2023-01-17
2808,163,902,7,2149.98,0.27,105.39,11091.79,CANCELADO,2024-10-16
2809,816,354,8,8204.55,0.07,147.79,61189.64,CANCELADO,2024-06-30
2810,544,944,3,11782.48,0.16,129.75,29821.6,PENDENTE,2022-01-25
2811,73,575,10,8445.57,0.24,98.36,64284.69,Pagoo,2023-08-22
2812,430,162,6,10190.14,0.11,75.49,54490.84,ENVIADO,99/99/9999
2813,566,892,dez,9974.67,0.01,,9932.72,CANCELADO,2023-03-03
2814,648,409,5,13795.52,0.08,149.39,63608.78,ENVIADO,2023-04-28
2815,1035,496,2,13635.71,0.2,114.86,21932.0,PAGO,2024-03-19
2816,646,259,3,13400.24,0.02,99.41,39496.12,CANCELADO,2023-01-10
2817,431,376,3,14829.94,,,35233.08,PAGO,2024-12-10
2818,93,339,3,14837.77,0.28,18.32,32067.9,PAGO,2025-01-31
2819,823,304,3,8352.17,0.2,23.5,20068.71,PAGO,2022-03-20
2820,810,403,1,6462.28,0.29,43.17,4631.39,Pagoo,2022-11-26
2821,27,516,5,7074.44,0.24,126.44,27009.31,ENVIADO,2023-11-09
2822,380,466,6,6758.92,0.01,41.54,40189.52,ENVIADO,2022-06-20
2823,22,838,10,11419.05,0.21,91.76,90302.26,PENDENTE,2022-03-30
2824,296,324,dez,2920.08,,13.47,8656.91,ENVIADO,2023-12-17
2825,458,356,4,12190.34,0.23,70.78,37617.03,PENDENTE,2023/02/19
2826,520,168,2,7131.01,0.29,147.46,10273.49,CANCELADO,2025-02-07
2827,864,1086,1,8038.29,0.21,109.89,6460.14,ENVIADO,2023-10-15
2828,798,476,,1920.52,0.03,72.33,14975.57,ENVIADO,2024-05-28
2829,935,377,3,1297.01,0.05,68.55,-500,ENVIADO,2023-07-16
2830,756,852,5,1530.73,0.14,42.93,6625.07,CANCELADO,2022-12-20
2831,455,948,7,8084.76,0.25,99.61,42544.6,ENVIADO,2022-03-11
2832,165,998,4,9855.68,0.22,14.22,30763.94,PAGO,2023-12-21
2833,787,100,-5,9156.62,0.11,103.44,81597.36,PAGO,2022-07-07
2834,988,658,10,14650.46,0.1,105.86,131960.0,PAGO,2024-06-08
2835,753,783,9,1324.6,0.22,112.09,9410.78,Pago,2024-12-05
2836,954,1478,5,12238.81,0.06,44.96,57567.37,CANCELADO,2024-09-24
2837,924,719,5,1429.56,0.13,64.27,6282.86,PENDENTE,2022-10-14
2838,242,747,5,7846.93,0.01,110.69,38952.99,PAGO ,2023-12-15
2839,809,159,7,2115.04,0.14,38.8,12771.34,ENVIADO,2024-03-16
2840,229,273,1,3856.46,0.03,71.93,3812.7,CANCELADO,2024-04-01
2841,1190,1054,6,14102.4,0.03,92.98,82168.95,ENVIADO,2022-03-01
2842,855,335,1,9391.73,0.11,133.85,mil,PAGO,2023-04-08
2843,256,122,3,6852.93,0.01,85.01,20438.21,CANCELADO,2022-09-17
2844,977,823,9,8060.53,0.12,12.17,63851.57,PAGO,2023-06-21
2845,661,785,10,9843.68,0.01,23.97,97476.4,PENDENTE,2023-10-04
2846,289,574,1,10119.52,0.04,76.48,9791.22,PENDENTE,2022-01-10
2847,99,698,-1,4241.13,0.15,137.41,,PAGO,2024-04-04
2848,1356,620,10,11462.39,0.1,114.84,103276.35,ENVIADO,2022-09-23
2849,952,1007,4,8261.04,0.12,68.77,29147.63,PAGO,2022-01-15
2850,1,1,6,13917.58,0.14,31.53,71846.24,PAGO,26/01/2023
2851,63,880,9,956.57,0.23,89.95,6718.98,CANCELADO,06/07/2023
2852,999,593,9,911.45,0.0,119.0,8322.05,PENDENTE,2025-02-18
2853,341,551,4,4609.14,0.05,133.48,17648.21,CANCELADO,07-01-2022
2854,790,793,4,14103.39,0.11,128.89,50336.96,PAGO,2024-06-09
2855,615,28,6,4831.27,0.27,78.35,21239.31,PAGO,31/02/2025
2856,580,336,3,9788.2,0.06,93.41,27696.13,PAGO,2025-02-25
2857,982,124,8,9402.49,,,63994.14,ENVIADO,2023-01-12
2858,799,530,7,5211.99,0.16,13.1,30659.6,PAGO,2022-06-14
2859,510,293,4,14467.04,0.2,149.21,46443.74,CANCELADO,2024-05-13
2860,1174,705,9,4042.66,0.25,112.05,27400.01,PENDENTE,2023-08-24
2861,700,293,dez,10182.19,0.0,146.23,81603.75,CANCELADO,2024-08-26
2862,920,164,,7999.22,0.15,74.13,34070.81,PAGO,31/02/2025
2863,1136,274,8,4624.77,0.23,,28509.85,ENVIADO,2023-12-07
2864,220,796,7,14889.98,0.23,115.13,80372.12,ENVIADO,2025-02-15
2865,394,898,9,5414.14,0.22,69.67,38076.93,ENVIADO,2022-08-17
2866,53,56,3,5164.2,0.08,99.75,14352.94,CANCELADO,2023-08-13
2867,294,838,2,10347.72,0.09,14.93,18847.78,PAGO,2024-12-06
2868,404,664,2,2983.4,0.19,129.77,4962.88,PENDENTE,2023-05-20
2869,664,156,5,1166.82,0.2,74.44,4741.72,ENVIADO,2023-08-27
2870,199,389,1,12450.73,0.16,146.09,10604.7,CANCELADO,2024-08-21
2871,619,211,5,11637.73,0.12,142.79,51348.8,ENVIADO,2024-07-29
2872,991,745,6,7862.12,0.02,51.01,46280.28,PAGO,2022-02-26
2873,199,680,,2029.79,0.13,61.87,3593.7,ENVIADO,2024-05-17
2874,1266,579,2,9612.95,0.12,22.67,16941.46,CANCELADO,2022-08-12
2875,242,784,-1,4930.18,0.22,38.25,19265.95,ENVIADO,2023-01-02
2876,477,277,4,5007.48,0.27,49.62,14671.46,PAGO,2022-09-23
2877,77,46,7,63.12,0.19,77.84,435.73,ENVIADO,2023-03-03
2878,376,408,5,1126.07,0.12,35.09,4989.8,PAGO,2023-07-05
2879,980,745,4,14207.69,,23.34,42078.1,CANCELADO,2025-01-02
2880,398,53,3,12332.76,0.3,56.73,R$500,PENDENTE,2022-04-04
2881,917,79,2,14901.32,0.18,10.6,24448.76,ENVIADO,2022-03-15
2882,429,576,4,3299.63,0.11,60.08,11806.76,ENVIADO,2023-09-01
2883,399,594,9,654.3,0.26,,4467.96,PENDENTE,2024-04-11
2884,1,592,5,170.41,0.08,133.83,mil,PAGO,2024-03-25
2885,956,407,10,7462.62,,109.65,0,PAGO,2022-03-18
2886,874,578,8,12575.16,0.03,128.68,97711.92,PENDENTE,2022-04-12
2887,158,561,7,1649.99,0.24,40.28,8818.23,CANCELADO,2023-11-07
2888,150,268,10,2359.87,0.09,13.13,-500,PENDENTE,2025-01-20
2889,165,272,4,5007.0,0.19,127.06,16349.74,ENVIADO,2024-04-21
2890,288,916,9,4136.45,0.22,121.98,29159.86,CANCELADO,2023-03-18
2891,927,282,1,8286.37,0.0,75.09,8361.46,PAGO,2023-11-16
2892,860,742,3,6332.52,0.15,140.55,16288.48,ENVIADO,2024-07-20
2893,1222,760,3,10374.31,0.06,80.34,29335.89,PAGO,2023-02-08
2894,1075,334,,10833.62,0.07,94.19,30319.99,PAGO,2023-07-24
2895,176,319,6,13868.14,0.06,148.23,,CANCELADO,2022-03-12
2896,931,161,10,10379.68,0.06,143.62,97712.61,PENDENTE,2023-03-01
2897,458,521,10,5490.86,0.19,112.39,44588.36,ENVIADO,2024-01-11
2898,61,521,3,5193.55,0.27,28.08,-500,Pagoo,2023-09-14
2899,306,404,8,4291.23,0.22,115.45,26892.73,PAGO,2025-02-12
2900,391,586,3,9975.29,0.04,128.22,28857.06,CANCELADO,2022-07-31
2901,764,684,1,13384.53,0.26,59.71,9964.26,PAGO,2025-03-12
2902,973,51,6,8534.99,0.09,14.96,46616.01,PENDENTE,2022-02-18
2903,278,871,-1,2120.68,0.12,19.4,7484.19,PENDENTE,03/09/2022
2904,344,693,7,8011.78,0.2,14.22,44880.19,CANCELADO,2022-12-01
2905,1225,412,5,8805.21,0.08,86.86,40590.83,PENDENTE,2022-03-17
2906,1019,755,1,6913.84,0.02,15.57,6791.13,CANCELADO,2022-09-21
2907,757,522,8,4624.71,0.18,12.76,30350.86,PENDENTE,2022-05-27
2908,825,301,10,2611.36,0.01,89.58,R$500,CANCELADO,2023/02/28
2909,380,805,1,3271.06,0.11,83.11,mil,CANCELADO,2022-08-26
2910,234,354,2,4995.33,0.01,59.17,0,PAGO,2022-08-03
2911,126,121,2,13610.08,0.13,131.1,23812.64,ENVIADO,2023/10/29
2912,977,1103,8,2817.89,,40.16,0,CANCELADO,2023-10-20
2913,766,182,5,13897.55,0.16,71.17,58440.88,ENVIADO,2022-03-21
2914,1447,945,10,11036.04,0.18,43.26,90538.79,,2024-10-31
2915,855,737,10,6786.02,0.21,149.15,53758.71,PAGO,2023-11-18
2916,885,926,5,9346.88,0.24,47.06,35565.2,ENVIADO,2024-03-17
2917,916,286,9,957.03,0.02,56.8,8497.8,PAGO,2024-05-22
2918,1253,1354,9,3519.02,0.12,74.23,27944.87,CANCELADO,2022-06-20
2919,882,908,4,2881.11,0.23,149.07,9022.89,ENVIADO,31/02/2025
2920,847,998,3,8852.66,0.29,112.69,18968.86,ENVIADO,2022-08-15
2921,1291,988,1,8329.06,0.0,43.51,8372.57,ENVIADO,2022-02-12
2922,428,235,4,3293.79,0.17,,11036.12,CANCELADO,2022-02-10
2923,1112,1321,1,5109.59,0.28,105.03,3783.93,PAGO,2023-12-21
2924,987,380,-1,13923.34,0.09,20.9,88712.58,PENDENTE,2025-04-11
2925,44,451,7,1401.34,0.04,98.25,9515.25,PAGO,2023-05-01
2926,969,96,8,6647.86,0.17,143.79,44285.58,PAGO,2023-07-26
2927,506,348,4,11072.4,0.03,124.59,43085.5,ENVIADO,2022-03-15
2928,970,598,1,3209.37,0.15,87.73,2815.69,PAGO,2023-10-09
2929,1054,716,8,4281.13,0.18,29.13,-500,PAGO,2022-01-07
2930,147,822,,7551.62,0.25,45.99,mil,CANCELADO,2022-08-22
2931,409,87,10,296.78,0.26,46.5,2242.67,ENVIADO,2022-06-03
2932,663,145,3,10348.15,0.3,106.57,21837.68,PENDENTE,02-21-2024
2933,536,666,5,12774.36,0.12,110.94,56318.12,CANCELADO,2025-03-25
2934,871,1022,10,6757.84,0.08,36.63,62208.76,CANCELADO,2023-09-14
2935,750,734,0,10050.99,0.23,136.56,31093.61,CANCELADO,2024-06-25
2936,222,1147,9,10735.59,0.2,35.16,77331.41,PENDENTE,2023-08-28
2937,974,675,2,4773.82,,135.65,7391.86,PAGO,31/02/2025
2938,895,325,9,13286.46,0.13,104.87,104137.85,CANCELADO,2023-05-29
2939,939,43,5,10834.05,0.19,12.49,43890.39,ENVIADO,2022-02-16
2940,264,302,10,7975.24,0.3,29.24,55855.92,CANCELADO,17/02/2023
2941,478,914,10,11972.66,,15.94,116150.74,PENDENTE,2023-05-04
2942,284,829,6,1075.18,0.18,30.86,5320.75,PAGO,2023-09-16
2943,771,928,5,2187.69,0.11,74.1,0,ENVIADO,2022-04-24
2944,439,458,8,13010.11,0.1,14.84,93687.63,PAGO,2023-03-27
2945,464,214,4,14961.57,0.02,35.31,58684.66,CANCELADO,2024-06-13
2946,66,657,5,7634.4,0.23,121.36,29513.8,ENVIADO,2024-01-11
2947,486,208,1,11441.84,0.02,131.86,11344.86,PAGO,2022-05-06
2948,603,159,6,6196.54,0.15,38.32,31640.67,ENVIADO,2024-09-05
2949,337,267,1,2028.31,0.09,149.64,1995.4,PENDENTE,2024-05-06
2950,817,833,7,14462.39,0.05,41.19,96216.08,PAGO,2023-04-25
2951,599,650,9,11344.67,0.29,44.55,72536.99,PAGO,2025-03-30
2952,35,340,5,13283.89,0.15,65.68,56522.21,,2024-08-17
2953,708,895,10,2482.37,0.13,48.16,21644.78,CANCELADO,2024-11-26
2954,668,996,5,3386.16,0.04,91.62,16345.19,CANCELADO,2022-05-05
2955,919,788,5,12305.55,0.16,11.04,51694.35,PAGO,2025-01-09
2956,411,205,5,14072.67,0.05,33.18,66878.36,PAGO,2023-12-01
2957,126,860,7,2369.76,0.22,39.63,12978.52,ENVIADO,2023-03-18
2958,583,708,2,5979.07,0.12,118.47,10641.63,ENVIADO,2024-09-09
2959,403,177,2,7543.08,0.05,75.02,14406.87,ENVIADO,2022-03-28
2960,467,105,7,12634.7,0.03,47.47,85837.08,CANCELADO,2022-11-06
2961,57,27,10,2852.84,0.23,41.18,22008.05,PAGO,2023-12-10
2962,531,191,3,14230.5,0.17,,35559.68,ENVIADO,2023-02-09
2963,120,215,2,11904.4,0.12,130.9,21082.64,pago,2024-01-09
2964,712,941,3,12233.95,0.03,24.03,35624.82,CANCELADO,2025-03-15
2965,1220,460,8,653.33,0.03,,5192.5,PENDENTE,2023-11-07
2966,398,824,4,11788.33,0.26,96.25,34989.71,CANCELADO,2023-10-01
2967,920,594,9,13147.84,0.01,66.53,117213.78,ENVIADO,2022-02-17
2968,1315,595,5,2219.39,0.18,29.62,9129.12,PAGO,2024-06-01
2969,495,555,3,915.11,0.17,38.99,2317.61,PENDENTE,2022-03-25
2970,911,3,6,9332.75,0.28,78.61,mil,ENVIADO,2022/03/05
2971,699,714,5,13055.17,0.16,21.09,54852.8,PAGO ,2024-10-07
2972,191,105,2,1813.36,0.3,47.25,2585.95,PAGO,2024-02-16
2973,1330,637,1,9041.97,,63.1,8924.23,CANCELADO,2025-01-15
2974,806,408,1,13517.61,0.3,134.58,9596.91,PENDENTE,31/02/2025
2975,299,216,10,4504.78,,147.63,36636.35,Pago,2024-02-01
2976,207,824,1,5395.0,0.05,117.95,5243.2,PAGO,2023-09-08
2977,508,45,5,6188.78,0.17,108.14,25791.58,CANCELADO,2024-07-11
2978,689,977,5,1514.14,0.27,89.2,5615.81,ENVIADO,2024-10-16
2979,28,640,6,2344.5,0.29,137.94,10125.51,CANCELADO,2022-10-23
2980,34,812,9,10159.92,0.16,148.19,76957.19,PAGO,2023-01-28
2981,220,464,8,3108.13,0.02,17.24,24384.98,ENVIADO,2023-06-01
2982,971,565,2,12060.64,0.08,13.14,22204.72,PENDENTE,02/03/2024
2983,3,39,5,7730.29,0.11,111.94,34511.73,PAGO,2025-04-08
2984,334,170,6,4915.89,0.07,90.11,27520.78,ENVIADO,06/05/2022
2985,627,196,3,1834.94,0.04,45.8,5330.43,PAGO,2024-04-11
2986,951,776,3,13972.68,0.12,20.7,36908.58,PAGO,01-04-2022
2987,727,213,4,14657.35,0.01,68.77,58111.88,PENDENTE,2025-01-28
2988,818,197,7,7584.02,0.03,43.72,51539.22,PAGO,2023-10-05
2989,525,691,10,11684.93,0.0,112.22,116961.52,,2023-04-19
2990,340,976,8,7387.71,0.03,108.02,57436.65,CANCELADO,2024-08-01
2991,587,522,2,5609.43,0.1,87.25,10184.22,PENDENTE,2022-07-16
2992,132,565,5,2140.43,,77.14,8317.8,Pagoo,2022-12-19
2993,794,109,4,10790.53,0.04,53.73,41489.37,ENVIADO,2022-10-08
2994,233,1058,4,925.73,0.04,128.98,3683.78,PENDENTE,2024-08-10
2995,515,695,1,14468.57,,102.93,12979.96,CANCELADO,2025-02-27
2996,638,958,8,9196.38,0.22,82.54,57467.95,PAGO ,2022-02-01
2997,708,445,5,9279.55,,,41327.5,PAGO,2023-08-02
2998,49,674,6,9532.27,0.04,23.32,54929.2,CANCELADO,2025-03-13
2999,242,665,3,3169.22,0.17,123.15,8014.51,ENVIADO,2023-09-22
3000,934,899,7,8741.58,0.01,26.03,60605.18,ENVIADO,2022-09-20
3001,62,936,4,7430.89,0.1,61.65,26812.85,CANCELADO,2023-11-26
3002,551,739,5,10674.69,0.22,,41760.38,CANCELADO,2024-07-30
3003,1376,911,8,7938.69,0.19,49.07,51491.78,ENVIADO,2023-02-24
3004,439,980,1,4313.15,0.16,65.61,3688.66,ENVIADO,2023-03-28
3005,457,475,5,8830.05,0.13,82.5,38493.22,PAGO,2023-10-13
3006,335,876,5,1831.2,0.06,56.92,8663.56,Pagoo,2022-05-05
3007,453,1011,-1,12489.71,0.19,62.26,10178.93,CANCELADO,2022-12-26
3008,1188,589,9,5373.51,0.13,27.8,42102.38,CANCELADO,2024-12-25
3009,329,160,7,4634.35,0.05,,30951.51,CANCELADO,2022/05/30
3010,927,585,7,648.61,0.05,57.66,4370.92,Pagoo,2024-07-13
3011,450,175,6,522.57,0.17,148.78,2751.18,CANCELADO,2022-01-03
3012,356,43,7,13405.92,0.12,97.97,82678.44,ENVIADO,2023-05-28
3013,271,74,2,13584.0,0.01,,26910.97,Cancelado,2024-04-23
3014,969,191,2,12550.88,0.04,144.85,24242.54,,2024-05-31
3015,83,973,-5,10187.59,0.06,,48017.51,PENDENTE,2022-12-06
3016,478,260,10,13969.02,0.18,56.55,114602.51,Pagoo,2024-03-13
3017,708,657,8,10021.84,0.16,143.76,67490.52,PENDENTE,2025-04-03
3018,213,543,4,5474.37,0.29,30.71,15577.92,PENDENTE,2023-06-25
3019,698,625,7,8242.35,0.12,49.02,50821.9,PENDENTE,2024-08-14
3020,202,675,dez,8570.66,0.02,,84019.38,ENVIADO,99/99/9999
3021,878,438,6,3967.79,0.02,114.75,23445.36,PAGO,2023/11/08
3022,424,798,3,3580.2,0.14,36.16,9273.08,CANCELADO,2022-06-26
3023,608,33,7,4816.98,0.12,42.94,-500,PENDENTE,2023-12-13
3024,176,698,8,2694.62,0.29,20.8,15326.24,CANCELADO,2022-05-25
3025,339,810,8,14500.36,0.12,78.59,102161.12,PENDENTE,2024-06-11
3026,512,600,9,3260.0,0.3,49.57,20587.57,PENDENTE,2024-03-07
3027,416,392,0,373.46,0.28,77.39,2497.41,pago,2024-04-17
3028,17,288,8,13108.39,0.19,88.44,85030.81,ENVIADO,2022-12-28
3029,583,234,10,2647.85,0.04,67.07,25486.43,PENDENTE,2023-05-20
3030,780,253,7,10969.82,0.26,81.51,56905.18,CANCELADO,2024-10-25
3031,932,684,,13804.12,0.2,,77316.63,ENVIADO,2022-12-29
3032,276,797,5,4953.06,0.04,77.75,23852.44,PENDENTE,2022-10-30
3033,323,357,4,2207.17,0.02,23.49,8675.6,PAGO,2024-03-19
3034,720,800,2,6342.8,0.16,34.29,10690.19,PAGO,2023-11-30
3035,332,865,3,9628.3,0.12,114.14,25532.85,PAGO,2024-07-17
3036,755,588,2,8752.61,0.03,46.83,17026.89,CANCELADO,2022-05-10
3037,470,904,7,9739.1,0.11,96.81,60771.4,PAGO,2023-01-12
3038,388,282,5,8590.07,0.17,121.82,35770.61,PENDENTE,2023-08-31
3039,873,429,3,6458.78,0.04,75.51,18676.8,PAGO,2024-09-09
3040,526,95,-1,443.27,0.07,72.13,4194.54,PAGO,2024-11-02
3041,241,173,8,1534.8,0.09,39.02,11212.36,PENDENTE,2022-05-15
3042,987,80,10,10112.15,0.19,19.03,81927.45,CANCELADO,2023-03-09
