pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido,status_data
2479,144,616,0.0,2373.03,0.18,146.22,25248.04,PENDENTE,2024-04-08,PEDIDO COM DATA
2480,460,530,3.0,5197.56,0.12,12.2,13733.76,ENVIADO,2022-12-04,PEDIDO COM DATA
2482,374,201,7.0,5094.2,0.19,29.87,25248.04,PENDENTE,2022-04-04,PEDIDO COM DATA
2483,426,460,3.0,991.09,0.04,24.95,0.0,PENDENTE,2024-07-10,PEDIDO COM DATA
2486,424,48,7.0,7132.55,0.11,140.76,44576.55,CANCELADO,2024-06-24,PEDIDO COM DATA
2487,675,134,6.0,14658.76,0.09,35.04,80071.87,CANCELADO,2023-10-29,PEDIDO COM DATA
2488,155,217,6.0,7276.77,0.09,80.39,39791.53,CANCELADO,2022-05-02,PEDIDO COM DATA
2489,753,973,5.0,8706.21,0.04,63.06,41852.87,ENVIADO,2022-07-02,PEDIDO COM DATA
2491,39,950,7.0,4666.33,0.24,97.33,24922.21,ENVIADO,2023-04-07,PEDIDO COM DATA
2492,404,217,9.0,3278.67,0.09,80.39,26881.92,PENDENTE,,PEDIDO SEM DATA
2493,893,659,3.0,3924.31,0.19,80.39,9668.15,PAGO,2023-06-17,PEDIDO COM DATA
2494,606,929,9.0,292.31,0.21,132.22,2210.54,CANCELADO,2022-01-21,PEDIDO COM DATA
2496,236,879,9.0,4424.98,0.18,105.11,32761.46,CANCELADO,2024-06-18,PEDIDO COM DATA
2498,501,287,6.0,576.13,0.02,88.97,3476.61,ENVIADO,2022-07-12,PEDIDO COM DATA
2499,38,916,5.0,2603.9,0.28,80.39,9499.82,PAGO,2024-01-28,PEDIDO COM DATA
2500,268,291,6.0,10239.16,0.15,98.6,52318.32,PAGO,2023-03-25,PEDIDO COM DATA
2502,837,487,7.0,56.41,0.24,49.38,349.48,PAGO,2023-01-25,PEDIDO COM DATA
2503,290,159,6.0,5311.26,0.12,87.98,28131.43,CANCELADO,,PEDIDO SEM DATA
2504,590,684,6.0,4112.09,0.04,145.48,25248.04,PAGO,2024-12-12,PEDIDO COM DATA
2506,163,463,4.0,3672.76,0.26,27.55,10898.92,PAGO,2025-04-04,PEDIDO COM DATA
2508,653,907,8.0,2371.61,0.26,80.39,14151.81,PENDENTE,2024-04-08,PEDIDO COM DATA
2509,920,450,9.0,3154.38,0.06,36.79,26722.84,PAGO,,PEDIDO SEM DATA
2510,568,697,9.0,3339.69,0.0,101.59,28355.37,PAGO,2022-11-19,PEDIDO COM DATA
2511,139,551,1.0,13033.35,0.26,41.09,9685.77,CANCELADO,2023-05-09,PEDIDO COM DATA
2512,558,931,2.0,5405.0,0.07,80.39,10176.58,PENDENTE,2023-04-28,PEDIDO COM DATA
2514,564,714,3.0,13035.0,0.27,144.63,25248.04,PAGO,2023-10-24,PEDIDO COM DATA
2519,339,962,3.0,2307.09,0.24,80.39,5299.18,PENDENTE,2025-02-01,PEDIDO COM DATA
2521,277,772,7.0,3265.94,0.12,93.81,20212.0,CANCELADO,2025-01-19,PEDIDO COM DATA
2522,505,370,-1.0,223.89,0.22,114.67,289.3,PENDENTE,2024-01-13,PEDIDO COM DATA
2523,724,513,1.0,4255.64,0.06,25.4,4025.7,PAGO,2023-02-14,PEDIDO COM DATA
2527,239,653,6.0,2376.32,0.13,41.62,12446.01,PAGO,2022-11-04,PEDIDO COM DATA
2529,84,681,5.0,8708.05,0.11,21.96,38772.78,CANCELADO,2022-12-01,PEDIDO COM DATA
2532,958,209,8.0,1133.84,0.22,135.4,7210.56,CANCELADO,2022-04-20,PEDIDO COM DATA
2533,488,759,1.0,2897.0,0.0,80.39,2924.11,PAGO,2022-08-21,PEDIDO COM DATA
2534,129,463,4.0,7993.22,0.26,103.05,23762.98,ENVIADO,2024-01-03,PEDIDO COM DATA
2535,433,266,1.0,479.18,0.17,103.2,500.92,CANCELADO,2024-06-15,PEDIDO COM DATA
2536,983,153,5.0,1145.31,0.13,49.22,5031.32,ENVIADO,2023-10-12,PEDIDO COM DATA
2538,268,410,1.0,3380.25,0.24,141.8,2710.79,CANCELADO,,PEDIDO SEM DATA
2540,903,219,8.0,14706.39,0.28,24.59,84733.4,PAGO,2024-10-13,PEDIDO COM DATA
2542,331,650,5.0,9588.11,0.15,127.29,40876.76,ENVIADO,,PEDIDO SEM DATA
2544,531,336,10.0,5979.47,0.17,72.68,49702.28,PAGO,2023-12-19,PEDIDO COM DATA
2545,585,157,9.0,1029.97,0.08,112.19,8640.34,CANCELADO,2022-06-07,PEDIDO COM DATA
2546,651,98,2.0,8960.47,0.26,14.93,13276.43,PAGO,2024-11-11,PEDIDO COM DATA
2549,981,989,5.0,1397.1,0.08,34.43,6461.09,PENDENTE,2022-07-27,PEDIDO COM DATA
2550,317,740,3.0,197.74,0.08,14.86,560.62,CANCELADO,2022-10-21,PEDIDO COM DATA
2551,881,679,6.0,14945.7,0.04,144.3,86231.53,CANCELADO,2025-01-26,PEDIDO COM DATA
2552,623,820,10.0,3371.59,0.09,119.72,30801.19,PAGO,2022-09-19,PEDIDO COM DATA
2553,88,246,6.0,1572.96,0.2,99.13,7649.34,PENDENTE,2023-06-17,PEDIDO COM DATA
2554,591,286,9.0,12487.64,0.24,109.61,85525.07,ENVIADO,2023-05-26,PEDIDO COM DATA
2555,330,908,8.0,907.33,0.23,116.98,5706.13,ENVIADO,2024-11-29,PEDIDO COM DATA
2558,99,229,4.0,6691.9,0.2,90.48,21504.56,PAGO,2023-10-20,PEDIDO COM DATA
2559,941,365,6.0,9757.18,0.15,80.39,49789.84,PENDENTE,2025-03-02,PEDIDO COM DATA
2561,381,437,5.0,1522.72,0.27,122.96,25248.04,ENVIADO,2024-04-02,PEDIDO COM DATA
2562,928,239,2.0,1516.04,0.24,19.67,2324.05,PAGO,2024-09-30,PEDIDO COM DATA
2563,117,862,-1.0,3849.39,0.02,78.27,15167.88,PENDENTE,2022-04-15,PEDIDO COM DATA
2564,294,942,6.0,7770.05,0.01,30.14,46184.24,ENVIADO,2023-05-15,PEDIDO COM DATA
2567,961,957,5.0,4179.64,0.13,143.2,18324.63,PENDENTE,2022-03-10,PEDIDO COM DATA
2568,267,57,6.0,13564.68,0.29,138.97,57924.51,PAGO,2024-03-17,PEDIDO COM DATA
2570,20,585,2.0,12646.7,0.0,48.05,19271.03,PAGO,2024-04-24,PEDIDO COM DATA
2571,368,258,10.0,6940.19,0.16,39.55,58337.15,PENDENTE,2023-08-01,PEDIDO COM DATA
2573,674,382,1.0,8361.96,0.04,89.26,8116.74,ENVIADO,,PEDIDO SEM DATA
2574,701,282,8.0,14242.09,0.15,117.27,96963.48,PENDENTE,2022-11-17,PEDIDO COM DATA
2576,87,965,9.0,3434.4,0.15,118.17,26391.33,CANCELADO,2024-10-06,PEDIDO COM DATA
2577,610,837,3.0,11721.48,0.14,110.39,30351.81,CANCELADO,2022-02-10,PEDIDO COM DATA
2578,589,677,5.0,5779.65,0.26,130.95,21515.65,ENVIADO,,PEDIDO SEM DATA
2579,770,250,8.0,5971.51,0.19,80.39,38818.16,PENDENTE,2023-12-20,PEDIDO COM DATA
2580,103,876,9.0,6829.59,0.13,128.54,53604.23,PAGO,2022-09-04,PEDIDO COM DATA
2581,916,374,3.0,5720.61,0.08,57.95,15846.83,CANCELADO,2024-05-11,PEDIDO COM DATA
2582,459,327,10.0,1769.3,0.19,128.4,14459.73,PAGO,2023-09-13,PEDIDO COM DATA
2583,804,457,8.0,14490.27,0.28,149.21,83613.17,PAGO,2022-06-25,PEDIDO COM DATA
2584,986,289,5.0,9273.18,0.01,126.3,46028.54,PENDENTE,2024-10-01,PEDIDO COM DATA
2585,929,274,9.0,4050.92,0.1,57.16,32869.61,CANCELADO,,PEDIDO SEM DATA
2588,446,698,5.0,3977.76,0.05,136.63,19030.99,ENVIADO,2022-07-30,PEDIDO COM DATA
2589,230,490,8.0,13062.64,0.14,83.57,89954.53,ENVIADO,2025-04-06,PEDIDO COM DATA
2591,48,22,-1.0,968.42,0.06,129.0,8321.83,ENVIADO,2025-03-21,PEDIDO COM DATA
2592,180,777,5.0,9360.3,0.03,10.53,45407.99,CANCELADO,2024-05-11,PEDIDO COM DATA
2594,847,237,10.0,12207.75,0.22,18.34,95238.79,CANCELADO,2023-01-22,PEDIDO COM DATA
2595,213,739,8.0,5371.56,0.26,114.42,31914.06,CANCELADO,2022-04-20,PEDIDO COM DATA
2596,10,836,3.0,13115.52,0.14,29.13,33867.17,CANCELADO,2023-12-23,PEDIDO COM DATA
2597,435,455,10.0,9102.74,0.08,127.87,83873.08,ENVIADO,2024-09-25,PEDIDO COM DATA
2604,675,46,2.0,12625.06,0.26,23.68,18708.77,PENDENTE,2022-11-23,PEDIDO COM DATA
2605,694,918,5.0,252.95,0.0,20.83,1285.58,CANCELADO,2022-06-24,PEDIDO COM DATA
2607,725,116,10.0,14157.05,0.18,137.58,116225.39,CANCELADO,2024-10-09,PEDIDO COM DATA
2608,622,448,7.0,764.29,0.0,137.79,4952.82,ENVIADO,2023-06-19,PEDIDO COM DATA
2609,397,605,5.0,9950.61,0.21,68.1,39373.01,ENVIADO,2022-08-12,PEDIDO COM DATA
2611,562,391,6.0,13316.03,0.08,112.78,73617.27,ENVIADO,2024-10-08,PEDIDO COM DATA
2612,20,543,9.0,927.56,0.1,16.11,7529.35,CANCELADO,,PEDIDO SEM DATA
2614,226,437,6.0,8660.19,0.05,80.39,49503.54,ENVIADO,2022-06-21,PEDIDO COM DATA
2615,30,816,8.0,6497.65,0.02,80.39,51068.02,ENVIADO,2025-02-07,PEDIDO COM DATA
2616,520,291,6.0,5451.59,0.13,84.13,28541.43,PENDENTE,2022-12-29,PEDIDO COM DATA
2617,239,307,10.0,12964.74,0.08,11.49,119287.1,PENDENTE,2023-02-06,PEDIDO COM DATA
2618,849,475,5.0,11781.48,0.02,83.34,57812.59,ENVIADO,2024-03-11,PEDIDO COM DATA
2619,868,547,9.0,458.26,0.05,118.39,4036.51,PAGO,2022-11-01,PEDIDO COM DATA
2621,401,449,7.0,11304.09,0.13,67.87,68909.78,ENVIADO,2022-04-22,PEDIDO COM DATA
2623,573,820,8.0,12294.32,0.25,136.84,73902.76,PAGO,2022-04-25,PEDIDO COM DATA
2625,231,719,6.0,12551.39,0.0,10.18,59503.77,PENDENTE,2024-08-21,PEDIDO COM DATA
2626,816,6,5.0,4254.14,0.27,146.85,15674.46,PAGO,2022-11-24,PEDIDO COM DATA
2627,436,270,6.0,1721.46,0.06,105.99,-500.0,ENVIADO,2023-11-04,PEDIDO COM DATA
2629,986,550,6.0,1113.03,0.25,135.77,5144.41,CANCELADO,2022-01-28,PEDIDO COM DATA
2631,948,43,5.0,11029.95,0.11,56.37,49139.65,ENVIADO,2025-02-24,PEDIDO COM DATA
2634,441,399,10.0,4321.73,0.06,51.65,40675.91,CANCELADO,2024-02-03,PEDIDO COM DATA
2635,566,779,2.0,5535.04,0.23,91.71,8615.67,ENVIADO,2024-04-21,PEDIDO COM DATA
2636,246,1000,1.0,1948.34,0.0,31.79,1980.13,ENVIADO,2022-01-09,PEDIDO COM DATA
2638,668,157,7.0,661.51,0.05,54.03,4453.07,ENVIADO,2023-02-01,PEDIDO COM DATA
2640,537,710,7.0,2096.36,0.0,80.98,14755.5,PENDENTE,2024-11-01,PEDIDO COM DATA
2641,70,901,7.0,8175.76,0.17,11.58,47512.75,PENDENTE,2024-09-23,PEDIDO COM DATA
2642,320,745,3.0,5554.89,0.16,47.28,14045.6,CANCELADO,2022-07-26,PEDIDO COM DATA
2644,467,565,10.0,687.0,0.25,142.37,5294.87,ENVIADO,2022-10-05,PEDIDO COM DATA
2645,188,103,4.0,1072.26,0.3,106.28,3108.61,ENVIADO,2023-09-14,PEDIDO COM DATA
2651,343,576,7.0,6040.47,0.05,35.01,40204.14,ENVIADO,2022-02-18,PEDIDO COM DATA
2652,793,267,2.0,3430.42,0.05,110.42,6628.22,ENVIADO,2022-10-10,PEDIDO COM DATA
2653,663,903,5.0,6359.62,0.15,68.98,25248.04,PAGO,2025-02-19,PEDIDO COM DATA
2655,876,400,1.0,8790.36,0.13,49.86,25248.04,CANCELADO,2023-09-25,PEDIDO COM DATA
2656,319,958,4.0,600.38,0.03,133.91,2463.38,PENDENTE,2022-01-09,PEDIDO COM DATA
2657,323,186,3.0,5111.32,0.2,89.89,12357.06,ENVIADO,2024-03-23,PEDIDO COM DATA
2660,690,703,6.0,931.87,0.0,36.94,25248.04,CANCELADO,2023-01-29,PEDIDO COM DATA
2666,266,135,2.0,1947.58,0.04,59.77,0.0,ENVIADO,2024-01-15,PEDIDO COM DATA
2667,587,582,2.0,5437.68,0.25,84.03,8240.55,PENDENTE,2023-08-11,PEDIDO COM DATA
2668,272,282,1.0,10756.49,0.14,13.76,0.0,CANCELADO,2024-07-10,PEDIDO COM DATA
2669,803,672,5.0,12856.1,0.19,113.94,52181.15,PENDENTE,2024-03-16,PEDIDO COM DATA
2670,156,97,9.0,1199.35,0.08,117.54,10048.16,CANCELADO,2022-02-27,PEDIDO COM DATA
2671,637,380,1.0,9584.14,0.28,63.88,6964.46,PENDENTE,2024-05-25,PEDIDO COM DATA
2673,994,668,4.0,9312.34,0.19,127.01,30298.99,PENDENTE,2024-11-04,PEDIDO COM DATA
2676,393,901,0.0,9251.59,0.13,23.27,16121.04,ENVIADO,2023-09-23,PEDIDO COM DATA
2677,790,577,0.0,13319.32,0.25,103.85,60040.79,PAGO,2024-05-13,PEDIDO COM DATA
2678,629,717,1.0,4976.97,0.06,79.43,4757.78,PENDENTE,2024-10-16,PEDIDO COM DATA
2679,863,813,7.0,11625.12,0.05,137.52,25248.04,ENVIADO,2022-10-02,PEDIDO COM DATA
2680,27,456,6.0,6702.07,0.06,23.58,37823.25,ENVIADO,2023-07-08,PEDIDO COM DATA
2681,695,589,7.0,2653.64,0.08,38.35,17127.79,PAGO,2023-12-28,PEDIDO COM DATA
2682,946,235,7.0,7928.58,0.0,72.26,55572.32,PAGO,2022-07-03,PEDIDO COM DATA
2683,445,464,3.0,14958.32,0.14,91.07,38683.54,ENVIADO,2024-02-10,PEDIDO COM DATA
2685,469,904,0.0,10882.26,0.18,80.39,35770.54,PENDENTE,2023-05-10,PEDIDO COM DATA
2686,627,803,5.0,13370.18,0.13,108.37,58268.65,CANCELADO,2023-03-28,PEDIDO COM DATA
2687,919,474,4.0,12548.68,0.24,55.08,38203.07,CANCELADO,2024-05-05,PEDIDO COM DATA
2689,61,276,2.0,1811.98,0.2,90.38,2989.55,ENVIADO,2022-03-08,PEDIDO COM DATA
2692,713,240,1.0,13093.18,0.28,89.78,9516.87,PENDENTE,2023-03-19,PEDIDO COM DATA
2693,879,156,2.0,1003.23,0.1,72.45,1878.26,ENVIADO,2023-09-24,PEDIDO COM DATA
2694,658,850,2.0,9617.87,0.13,68.82,16803.91,ENVIADO,2023-04-28,PEDIDO COM DATA
2695,552,88,-1.0,1790.07,0.2,80.39,5823.8,ENVIADO,2022-04-09,PEDIDO COM DATA
2697,703,165,7.0,11848.3,0.16,17.61,69685.61,CANCELADO,2023-09-24,PEDIDO COM DATA
2698,440,918,7.0,13068.88,0.12,24.4,80528.7,PAGO,2025-02-14,PEDIDO COM DATA
2701,480,430,5.0,9686.11,0.03,47.87,47025.5,PAGO,2022-01-21,PEDIDO COM DATA
2702,882,830,7.0,3501.43,0.08,97.19,22646.4,CANCELADO,2022-12-05,PEDIDO COM DATA
2703,177,241,10.0,9887.64,0.11,61.9,88061.9,CANCELADO,2023-11-26,PEDIDO COM DATA
2704,617,284,2.0,10089.56,0.11,146.37,18105.79,PENDENTE,2024-08-21,PEDIDO COM DATA
2705,517,777,4.0,9154.71,0.07,74.8,34130.32,PENDENTE,2022-07-16,PEDIDO COM DATA
2706,583,358,8.0,11878.19,0.27,80.39,69424.26,CANCELADO,2023-10-30,PEDIDO COM DATA
2708,751,768,8.0,369.0,0.13,80.39,2683.61,PAGO,2025-01-07,PEDIDO COM DATA
2709,693,140,7.0,2171.21,0.06,108.94,14395.5,ENVIADO,2022-02-20,PEDIDO COM DATA
2710,221,856,5.0,11509.32,0.25,132.42,43292.37,ENVIADO,2023-03-10,PEDIDO COM DATA
2711,92,243,8.0,14814.24,0.18,76.16,97257.57,PAGO,2022-12-27,PEDIDO COM DATA
2712,671,802,4.0,14767.08,0.26,64.65,43775.21,CANCELADO,2023-08-14,PEDIDO COM DATA
2714,396,125,4.0,7776.75,0.13,88.26,27151.35,CANCELADO,,PEDIDO SEM DATA
2716,109,769,1.0,3697.09,0.2,98.76,3056.43,ENVIADO,,PEDIDO SEM DATA
2717,327,173,9.0,7939.9,0.18,104.52,58700.98,PAGO,,PEDIDO SEM DATA
2719,279,215,8.0,2032.27,0.03,37.78,15808.2,PENDENTE,2022-05-29,PEDIDO COM DATA
2722,988,396,6.0,9294.38,0.13,64.27,48580.93,PAGO,2023-09-24,PEDIDO COM DATA
2725,889,653,0.0,2358.39,0.16,12.52,5955.66,CANCELADO,,PEDIDO SEM DATA
2729,1,490,5.0,1418.58,0.0,57.32,5376.99,CANCELADO,2024-09-11,PEDIDO COM DATA
2733,864,609,2.0,12777.62,0.23,14.53,19692.06,CANCELADO,2022-02-12,PEDIDO COM DATA
2734,97,907,7.0,9719.6,0.2,104.31,54534.07,ENVIADO,,PEDIDO SEM DATA
2735,264,866,9.0,14686.61,0.02,14.18,129550.08,PENDENTE,2024-08-18,PEDIDO COM DATA
2736,929,597,8.0,14066.18,0.1,80.39,101295.52,PAGO,2024-05-23,PEDIDO COM DATA
2737,359,313,8.0,2953.07,0.09,137.58,21635.93,CANCELADO,2022-02-20,PEDIDO COM DATA
2742,140,832,1.0,11725.99,0.28,49.88,8492.59,PENDENTE,2023-11-09,PEDIDO COM DATA
2743,569,268,6.0,888.37,0.2,100.83,4365.01,ENVIADO,2022-02-01,PEDIDO COM DATA
2744,593,906,3.0,7729.33,0.04,30.2,22290.67,CANCELADO,,PEDIDO SEM DATA
2745,962,948,9.0,11423.27,0.1,80.39,92617.51,PENDENTE,2022-03-29,PEDIDO COM DATA
2746,347,200,1.0,14561.96,0.15,134.54,12512.21,ENVIADO,2024-08-30,PEDIDO COM DATA
2749,252,120,6.0,11181.76,0.11,79.35,59789.95,ENVIADO,2023-03-24,PEDIDO COM DATA
2751,316,196,1.0,13393.89,0.12,101.26,11887.88,ENVIADO,2022-03-10,PEDIDO COM DATA
2752,830,739,2.0,8753.54,0.14,11.04,15067.13,PENDENTE,,PEDIDO SEM DATA
2753,994,78,9.0,14929.59,0.06,20.51,126324.84,PAGO,2023-08-11,PEDIDO COM DATA
2754,948,919,3.0,397.08,0.06,74.58,1194.35,CANCELADO,2024-05-05,PEDIDO COM DATA
2756,47,128,5.0,8214.18,0.11,80.99,36634.09,CANCELADO,2022-05-21,PEDIDO COM DATA
2757,636,39,3.0,4233.9,0.28,122.9,0.0,ENVIADO,2023-03-22,PEDIDO COM DATA
2758,445,855,4.0,1191.32,0.17,106.54,4061.72,PAGO,2023-09-18,PEDIDO COM DATA
2759,666,235,1.0,11647.94,0.19,120.2,9555.03,ENVIADO,2023-02-09,PEDIDO COM DATA
2764,662,978,9.0,1464.16,0.13,58.77,11523.14,PENDENTE,2022-03-29,PEDIDO COM DATA
2765,648,308,9.0,6226.57,0.26,21.97,41490.93,ENVIADO,2024-10-17,PEDIDO COM DATA
2766,67,696,10.0,4205.99,0.15,149.3,35900.21,PENDENTE,2022-03-18,PEDIDO COM DATA
2767,207,776,7.0,1939.84,0.16,53.06,11459.32,PAGO,2022-09-24,PEDIDO COM DATA
2768,471,993,7.0,399.5,0.12,116.13,0.0,ENVIADO,2024-01-07,PEDIDO COM DATA
2770,227,351,8.0,6804.24,0.21,134.49,43137.29,PENDENTE,2024-06-19,PEDIDO COM DATA
2772,491,832,9.0,2612.41,0.1,144.34,21304.86,ENVIADO,2023-03-03,PEDIDO COM DATA
2774,327,327,2.0,247.39,0.12,129.45,25248.04,PENDENTE,2022-06-13,PEDIDO COM DATA
2777,7,798,1.0,11200.59,0.28,125.93,25248.04,PAGO,2022-12-03,PEDIDO COM DATA
2778,711,384,7.0,9020.38,0.21,22.8,49905.5,CANCELADO,2024-07-27,PEDIDO COM DATA
2779,812,371,5.0,5910.12,0.01,87.92,29343.01,CANCELADO,2024-06-10,PEDIDO COM DATA
2780,387,744,1.0,8210.09,0.23,141.22,6462.99,PAGO,2023-01-31,PEDIDO COM DATA
2781,229,961,5.0,7906.11,0.08,24.74,36392.85,PENDENTE,2023-03-03,PEDIDO COM DATA
2783,351,411,7.0,11728.99,0.26,87.98,60844.15,PENDENTE,2024-06-24,PEDIDO COM DATA
2784,663,698,6.0,1655.2,0.24,49.87,7597.58,PENDENTE,2022-09-21,PEDIDO COM DATA
2785,136,278,10.0,5757.8,0.07,21.14,53568.68,CANCELADO,2023-11-17,PEDIDO COM DATA
2786,25,945,3.0,8080.64,0.19,106.28,19742.24,CANCELADO,2022-09-05,PEDIDO COM DATA
2789,744,155,8.0,8419.59,0.02,94.22,66103.81,PENDENTE,2022-09-11,PEDIDO COM DATA
2791,471,1,8.0,5386.26,0.03,90.6,41887.98,ENVIADO,2023-09-16,PEDIDO COM DATA
2793,402,213,9.0,1808.31,0.0,37.7,16312.49,ENVIADO,2024-03-23,PEDIDO COM DATA
2797,15,973,5.0,13387.28,0.04,53.86,64312.8,PAGO,2022-12-24,PEDIDO COM DATA
2798,834,940,10.0,11146.58,0.06,80.39,104821.66,CANCELADO,2023-10-19,PEDIDO COM DATA
2801,675,820,1.0,3321.31,0.23,49.26,2606.67,PENDENTE,2024-11-10,PEDIDO COM DATA
2804,753,325,1.0,5627.07,0.26,133.86,4297.89,PAGO,,PEDIDO SEM DATA
2805,24,678,7.0,1647.57,0.19,119.52,9461.24,CANCELADO,2024-12-31,PEDIDO COM DATA
2807,957,948,1.0,14338.45,0.17,44.01,-500.0,PENDENTE,2023-01-17,PEDIDO COM DATA
2809,816,354,8.0,8204.55,0.07,147.79,61189.64,CANCELADO,2024-06-30,PEDIDO COM DATA
2810,544,944,3.0,11782.48,0.16,129.75,29821.6,PENDENTE,2022-01-25,PEDIDO COM DATA
2811,73,575,10.0,8445.57,0.24,98.36,64284.69,PAGO,2023-08-22,PEDIDO COM DATA
2812,430,162,6.0,10190.14,0.11,75.49,54490.84,ENVIADO,,PEDIDO SEM DATA
2816,646,259,3.0,13400.24,0.02,99.41,39496.12,CANCELADO,2023-01-10,PEDIDO COM DATA
2817,431,376,3.0,14829.94,0.0,80.39,35233.08,PAGO,2024-12-10,PEDIDO COM DATA
2818,93,339,3.0,14837.77,0.28,18.32,32067.9,PAGO,2025-01-31,PEDIDO COM DATA
2819,823,304,3.0,8352.17,0.2,23.5,20068.71,PAGO,2022-03-20,PEDIDO COM DATA
2820,810,403,1.0,6462.28,0.29,43.17,4631.39,PAGO,2022-11-26,PEDIDO COM DATA
2821,27,516,5.0,7074.44,0.24,126.44,27009.31,ENVIADO,2023-11-09,PEDIDO COM DATA
2822,380,466,6.0,6758.92,0.01,41.54,40189.52,ENVIADO,2022-06-20,PEDIDO COM DATA
2825,458,356,4.0,12190.34,0.23,70.78,37617.03,PENDENTE,,PEDIDO SEM DATA
2826,520,168,2.0,7131.01,0.29,147.46,10273.49,CANCELADO,2025-02-07,PEDIDO COM DATA
2829,935,377,3.0,1297.01,0.05,68.55,-500.0,ENVIADO,2023-07-16,PEDIDO COM DATA
2830,756,852,5.0,1530.73,0.14,42.93,6625.07,CANCELADO,2022-12-20,PEDIDO COM DATA
2831,455,948,7.0,8084.76,0.25,99.61,42544.6,ENVIADO,2022-03-11,PEDIDO COM DATA
2834,988,658,10.0,14650.46,0.1,105.86,131960.0,PAGO,2024-06-08,PEDIDO COM DATA
2835,753,783,9.0,1324.6,0.22,112.09,9410.78,PAGO,2024-12-05,PEDIDO COM DATA
2837,924,719,5.0,1429.56,0.13,64.27,6282.86,PENDENTE,2022-10-14,PEDIDO COM DATA
2838,242,747,5.0,7846.93,0.01,110.69,38952.99,PAGO,2023-12-15,PEDIDO COM DATA
2840,229,273,1.0,3856.46,0.03,71.93,3812.7,CANCELADO,2024-04-01,PEDIDO COM DATA
2842,855,335,1.0,9391.73,0.11,133.85,25248.04,PAGO,2023-04-08,PEDIDO COM DATA
2843,256,122,3.0,6852.93,0.01,85.01,20438.21,CANCELADO,2022-09-17,PEDIDO COM DATA
2844,977,823,9.0,8060.53,0.12,12.17,63851.57,PAGO,2023-06-21,PEDIDO COM DATA
2845,661,785,10.0,9843.68,0.01,23.97,97476.4,PENDENTE,2023-10-04,PEDIDO COM DATA
2846,289,574,1.0,10119.52,0.04,76.48,9791.22,PENDENTE,2022-01-10,PEDIDO COM DATA
2847,99,698,-1.0,4241.13,0.15,137.41,25248.04,PAGO,2024-04-04,PEDIDO COM DATA
2850,1,1,6.0,13917.58,0.14,31.53,71846.24,PAGO,,PEDIDO SEM DATA
2851,63,880,9.0,956.57,0.23,89.95,6718.98,CANCELADO,,PEDIDO SEM DATA
2853,341,551,4.0,4609.14,0.05,133.48,17648.21,CANCELADO,,PEDIDO SEM DATA
2854,790,793,4.0,14103.39,0.11,128.89,50336.96,PAGO,2024-06-09,PEDIDO COM DATA
2856,580,336,3.0,9788.2,0.06,93.41,27696.13,PAGO,2025-02-25,PEDIDO COM DATA
2858,799,530,7.0,5211.99,0.16,13.1,30659.6,PAGO,2022-06-14,PEDIDO COM DATA
2859,510,293,4.0,14467.04,0.2,149.21,46443.74,CANCELADO,2024-05-13,PEDIDO COM DATA
2868,404,664,2.0,2983.4,0.19,129.77,4962.88,PENDENTE,2023-05-20,PEDIDO COM DATA
2869,664,156,5.0,1166.82,0.2,74.44,4741.72,ENVIADO,2023-08-27,PEDIDO COM DATA
2870,199,389,1.0,12450.73,0.16,146.09,10604.7,CANCELADO,2024-08-21,PEDIDO COM DATA
2871,619,211,5.0,11637.73,0.12,142.79,51348.8,ENVIADO,2024-07-29,PEDIDO COM DATA
2872,991,745,6.0,7862.12,0.02,51.01,46280.28,PAGO,2022-02-26,PEDIDO COM DATA
2875,242,784,-1.0,4930.18,0.22,38.25,19265.95,ENVIADO,2023-01-02,PEDIDO COM DATA
2876,477,277,4.0,5007.48,0.27,49.62,14671.46,PAGO,2022-09-23,PEDIDO COM DATA
2877,77,46,7.0,63.12,0.19,77.84,435.73,ENVIADO,2023-03-03,PEDIDO COM DATA
2878,376,408,5.0,1126.07,0.12,35.09,4989.8,PAGO,2023-07-05,PEDIDO COM DATA
2879,980,745,4.0,14207.69,0.0,23.34,42078.1,CANCELADO,2025-01-02,PEDIDO COM DATA
2882,429,576,4.0,3299.63,0.11,60.08,11806.76,ENVIADO,2023-09-01,PEDIDO COM DATA
2883,399,594,9.0,654.3,0.26,80.39,4467.96,PENDENTE,2024-04-11,PEDIDO COM DATA
2884,1,592,5.0,170.41,0.08,133.83,25248.04,PAGO,2024-03-25,PEDIDO COM DATA
2886,874,578,8.0,12575.16,0.03,128.68,97711.92,PENDENTE,2022-04-12,PEDIDO COM DATA
2887,158,561,7.0,1649.99,0.24,40.28,8818.23,CANCELADO,2023-11-07,PEDIDO COM DATA
2888,150,268,10.0,2359.87,0.09,13.13,-500.0,PENDENTE,2025-01-20,PEDIDO COM DATA
2890,288,916,9.0,4136.45,0.22,121.98,29159.86,CANCELADO,2023-03-18,PEDIDO COM DATA
2891,927,282,1.0,8286.37,0.0,75.09,8361.46,PAGO,2023-11-16,PEDIDO COM DATA
2892,860,742,3.0,6332.52,0.15,140.55,16288.48,ENVIADO,2024-07-20,PEDIDO COM DATA
2895,176,319,6.0,13868.14,0.06,148.23,25248.04,CANCELADO,2022-03-12,PEDIDO COM DATA
